nets_0.99.1.h5,net_187,26.400,0.120320,12.220203,1.662837,0.136073,-0.0640245175212+0j,-0.543217620486+0.805946954627j,-0.543217620486-0.805946954627j
nets_0.99.1.h5,net_188,80.640,0.200000,4.866283,-820.819675,-168.674867,1.04564618064+0j,-0.695629454825+0j,-0.211018834927+0j
nets_0.99.1.h5,net_189,80.800,0.200000,1.000000,-2499.000000,-2499.000000,1.56258308413+0j,-0.409873199809+0j,0.4904314389+0j
nets_0.99.1.h5,net_19,12.480,0.088640,12.248007,1.945391,0.158833,0.906541521793+0.249090083616j,0.906541521793-0.249090083616j,-0.836513948843+0j
nets_0.99.1.h5,net_190,38.400,0.146240,12.270112,2.153730,0.175527,0.349951934391+0.696202243061j,0.349951934391-0.696202243061j,-0.996408768969+0j
nets_0.99.1.h5,net_191,61.600,0.118720,12.204505,1.451067,0.118896,-0.971266586911+0j,0.0800457142079+0j,1.01455722471+0j
nets_0.99.1.h5,net_192,71.680,0.199040,11.667001,-7.749536,-0.664227,0.391247846081+0j,-0.191016267571+0j,-0.59250690879+0j
nets_0.99.1.h5,net_193,23.840,0.106560,12.281312,2.259747,0.183999,0.831812512842+0j,-0.416816327038+0j,-0.99350821759+0j
nets_0.99.1.h5,net_194,81.920,0.200000,1.517523,-1333.121249,-878.484909,-0.423588047391+0j,0.44705691833+0j,1.2030651903+0j
nets_0.99.1.h5,net_195,81.760,0.200000,10.299154,-94.302359,-9.156321,-0.153434667669+0.202395418352j,-0.153434667669-0.202395418352j,0.0856357005479+0j
nets_0.99.1.h5,net_196,18.240,0.098240,12.240308,1.860339,0.151985,0.137173354702+0j,-0.733199514453+0.556321519478j,-0.733199514453-0.556321519478j
nets_0.99.1.h5,net_197,81.600,0.200000,1.000000,-2499.000000,-2499.000000,-1.1246009911+0j,0.165884634984+0j,0.424727182642+0j
nets_0.99.1.h5,net_198,47.040,0.130560,11.997491,-0.721010,-0.060097,0.901678789962+0j,-0.539514660547+0.128103430655j,-0.539514660547-0.128103430655j
nets_0.99.1.h5,net_199,79.040,0.200000,12.193954,1.413372,0.115908,-0.0687547308733+0j,0.791565792546+0.182769312352j,0.791565792546-0.182769312352j
nets_0.99.1.h5,net_2,81.440,0.200000,1.174088,-2472.790790,-2106.136822,-0.088075247567+0.273920079249j,-0.088075247567-0.273920079249j,-1.04440306259+0j
nets_0.99.1.h5,net_20,33.440,0.112000,12.277312,2.223084,0.181073,-0.82419670536+0j,0.544566257627+0j,1.03786150425+0j
nets_0.99.1.h5,net_21,80.640,0.170880,2.670689,-1415.959915,-530.185327,0.748608617408+0.783560890931j,0.748608617408-0.783560890931j,-0.311864404733+0j
nets_0.99.1.h5,net_22,56.000,0.189440,12.268361,2.138901,0.174343,-0.423753634704+0j,0.614686406566+0.470575440224j,0.614686406566-0.470575440224j
nets_0.99.1.h5,net_23,81.280,0.200000,11.763521,-5.853999,-0.497640,0.0718893043554+0.461787312752j,0.0718893043554-0.461787312752j,-0.0501431783541+0j
nets_0.99.1.h5,net_24,83.040,0.200000,1.007638,-3.975254,-3.945122,1.28545866831+0j,-0.862084954584+0j,-0.497600237979+0j
nets_0.99.1.h5,net_25,64.000,0.195520,11.815507,-3.678806,-0.311354,-0.561051286714+0j,0.456058349298+0j,0.113382644756+0j
nets_0.99.1.h5,net_26,42.080,0.147200,11.904946,-2.384523,-0.200297,0.835411696066+0j,-0.022626982952+0.30357597326j,-0.022626982952-0.30357597326j
nets_0.99.1.h5,net_27,39.200,0.140160,12.154959,0.904178,0.074388,0.0636247790525+0.706575455617j,0.0636247790525-0.706575455617j,-0.134265307368+0j
nets_0.99.1.h5,net_28,81.600,0.200000,1.011129,-22.903331,-22.651236,0.899758529406+0j,-1.36054982135+0j,-0.272734959869+0j
nets_0.99.1.h5,net_29,81.600,0.200000,1.007638,-3.975254,-3.945122,-0.404819064618+0j,-1.29362753242+0j,-0.806539246749+0j
nets_0.99.1.h5,net_3,62.240,0.167680,12.053480,-0.610054,-0.050612,0.31087674238+0.48431172711j,0.31087674238-0.48431172711j,-0.273536995779+0j
nets_0.99.1.h5,net_30,39.040,0.141120,12.284112,2.287251,0.186196,0.859421463976+0j,-0.395865703854+0.716194169736j,-0.395865703854-0.716194169736j
nets_0.99.1.h5,net_31,25.760,0.105280,12.283712,2.283665,0.185910,0.865041201933+0j,-0.610285542919+0.21669115655j,-0.610285542919-0.21669115655j
nets_0.99.1.h5,net_32,66.080,0.199040,12.217428,1.568691,0.128398,-0.112805102846+0.443074641928j,-0.112805102846-0.443074641928j,-0.759926002222+0j
nets_0.99.1.h5,net_33,25.920,0.096320,12.267961,2.136914,0.174187,0.572662450605+0j,-0.7529280893+0.623929321617j,-0.7529280893-0.623929321617j
nets_0.99.1.h5,net_34,24.320,0.104960,12.262361,2.078706,0.169519,-0.231644722644+0.758829213091j,-0.231644722644-0.758829213091j,-0.50764966223+0j
nets_0.99.1.h5,net_35,80.960,0.200000,12.172743,1.117326,0.091789,0.762492463031+0j,-0.380193953518+0.198029597533j,-0.380193953518-0.198029597533j
nets_0.99.1.h5,net_36,36.160,0.072640,12.259810,2.067104,0.168608,0.670033304654+0j,-0.510539073574+0.87027144813j,-0.510539073574-0.87027144813j
nets_0.99.1.h5,net_37,25.760,0.107200,12.286912,2.313955,0.188327,0.905494684289+0j,-0.590578443959+0.594114219379j,-0.590578443959-0.594114219379j
nets_0.99.1.h5,net_38,82.080,0.200000,1.044154,-8.921630,-8.544362,-1.26578519726+0j,0.0463672436695+0j,-0.386446626765+0j
nets_0.99.1.h5,net_39,80.320,0.200000,1.445504,-1253.537388,-867.197301,1.26994114395+0j,-0.472311783941+0j,0.196766991348+0j
nets_0.99.1.h5,net_4,31.200,0.124480,12.282512,2.272106,0.184987,0.41647850086+0j,-0.802010168368+0.253250085576j,-0.802010168368-0.253250085576j
nets_0.99.1.h5,net_40,83.040,0.169280,7.640521,-249.105717,-32.603238,-1.02166106964+0j,0.387905751008+0j,0.0248933599126+0j
nets_0.99.1.h5,net_41,43.520,0.136000,12.139286,0.703903,0.057985,-0.785079318313+0j,0.00112418615365+0.476920450298j,0.00112418615365-0.476920450298j
nets_0.99.1.h5,net_42,52.320,0.145920,12.267410,2.121591,0.172945,0.340584362711+0.425699136884j,0.340584362711-0.425699136884j,0.944334994642+0j
nets_0.99.1.h5,net_43,82.560,0.200000,3.860507,-1182.301055,-306.255355,1.07908088632+0j,0.150270598028+0.0303414872541j,0.150270598028-0.0303414872541j
nets_0.99.1.h5,net_44,81.120,0.200000,1.000000,-2499.000000,-2499.000000,1.21744568341+0j,0.136817010292+0.321890516073j,0.136817010292-0.321890516073j
nets_0.99.1.h5,net_45,79.520,0.200000,1.002546,-1253.980346,-1250.795790,-1.25963943031+0j,0.460518465249+0j,-0.197029261633+0j
nets_0.99.1.h5,net_46,45.280,0.152960,12.078581,-0.071481,-0.005918,0.266828119637+0.571912941836j,0.266828119637-0.571912941836j,-0.0988069773909+0j
nets_0.99.1.h5,net_47,36.640,0.165440,12.247259,1.933844,0.157900,-0.590879091147+0j,0.245085215168+0j,0.718209214297+0j
nets_0.99.1.h5,net_48,83.200,0.200000,1.000000,-2499.000000,-2499.000000,-0.679690979879+0.876053419523j,-0.679690979879-0.876053419523j,-0.502442042281+0j
nets_0.99.1.h5,net_49,83.680,0.200000,8.434468,-138.209191,-16.386237,1.06716983851+0j,-0.444799260613+0j,0.107781351384+0j
nets_0.99.1.h5,net_5,51.200,0.146240,12.240505,1.848243,0.150994,-0.423907871763+0j,0.932498832482+0j,0.523601537996+0j
nets_0.99.1.h5,net_50,50.880,0.146560,11.512797,-9.067577,-0.787608,-0.959631693365+0j,0.0884590861234+0.331474938805j,0.0884590861234-0.331474938805j
nets_0.99.1.h5,net_51,52.160,0.164480,12.114488,-0.011149,-0.000920,-0.561101813665+0j,0.24541601939+0.355571190709j,0.24541601939-0.355571190709j
nets_0.99.1.h5,net_52,81.120,0.200000,1.000000,-2499.000000,-2499.000000,1.57657369536+0j,-0.655698583311+0j,-0.0954742589367+0j
nets_0.99.1.h5,net_53,23.200,0.108800,12.264610,2.100539,0.171268,0.51814404313+0.563443351645j,0.51814404313-0.563443351645j,0.341994530353+0j
nets_0.99.1.h5,net_54,54.560,0.157760,11.926262,-1.892635,-0.158695,0.997511793406+0j,0.325185699715+0j,-0.0360366402593+0j
nets_0.99.1.h5,net_55,81.280,0.200000,1.116902,-8.848882,-7.922700,-1.26840007519+0j,0.455220369678+0j,-0.382891424349+0j
nets_0.99.1.h5,net_56,46.080,0.146880,9.546471,-63.008137,-6.600150,0.971892117466+0j,-0.0642380490599+0j,0.361286193799+0j
nets_0.99.1.h5,net_57,80.000,0.200000,9.746606,-66.667241,-6.840047,1.05887352061+0j,0.0291229354509+0j,-0.243027741545+0j
nets_0.99.1.h5,net_58,26.080,0.135680,12.252610,1.971244,0.160884,-0.111358478174+0j,0.416734415956+0.80974620945j,0.416734415956-0.80974620945j
nets_0.99.1.h5,net_59,80.480,0.200000,11.415749,-17.678431,-1.548600,0.414463370402+0j,-0.186005232778+0.0644654129688j,-0.186005232778-0.0644654129688j
nets_0.99.1.h5,net_6,17.600,0.067200,12.285712,2.303197,0.187470,-0.880732134836+0j,0.29637690283+0.892657413447j,0.29637690283-0.892657413447j
nets_0.99.1.h5,net_60,18.400,0.118400,12.240210,1.848068,0.150983,0.312058984999+0.888178929668j,0.312058984999-0.888178929668j,-0.132244423957+0j
nets_0.99.1.h5,net_61,12.160,0.087040,12.259712,2.064486,0.168396,0.310591658976+0j,0.863503995038+0.271875321207j,0.863503995038-0.271875321207j
nets_0.99.1.h5,net_62,39.680,0.143040,12.193395,1.390142,0.114008,0.825245113369+0j,0.25388289568+0j,-0.662325272824+0j
nets_0.99.1.h5,net_63,58.400,0.087360,12.278512,2.237843,0.182257,0.866976575123+0j,-0.656113396132+0.775823923982j,-0.656113396132-0.775823923982j
nets_0.99.1.h5,net_64,80.480,0.200000,12.276361,2.215427,0.180463,0.483595740267+0j,-0.572621765836+0.268468179636j,-0.572621765836-0.268468179636j
nets_0.99.1.h5,net_65,62.080,0.179520,11.605438,-8.305380,-0.715646,-0.437278422432+0.156565053711j,-0.437278422432-0.156565053711j,0.693787733783+0j
nets_0.99.1.h5,net_66,47.680,0.151680,12.068455,-0.139723,-0.011578,0.0104884649193+0j,-0.0107636875414+0.627174101057j,-0.0107636875414-0.627174101057j
nets_0.99.1.h5,net_67,42.240,0.150400,11.832325,-3.425718,-0.289522,-0.227092835813+0j,0.0398255542921+0j,0.840747448513+0j
nets_0.99.1.h5,net_68,19.040,0.104320,12.204308,1.505065,0.123322,0.0142008489718+0j,-0.89562037078+0.392814936771j,-0.89562037078-0.392814936771j
nets_0.99.1.h5,net_69,37.600,0.133440,11.907278,-2.172479,-0.182450,-0.753535543492+0j,-0.433476171144+0j,-0.587646234434+0j
nets_0.99.1.h5,net_7,46.240,0.164480,12.064010,-0.250303,-0.020748,-0.344037606126+0j,0.778974898475+0j,0.381749525516+0j
nets_0.99.1.h5,net_70,62.880,0.173440,12.025959,-1.334731,-0.110988,0.0620203634122+0.42661413607j,0.0620203634122-0.42661413607j,0.492234564666+0j
nets_0.99.1.h5,net_71,41.760,0.145600,12.205003,1.516078,0.124218,0.831519716257+0j,0.454092921869+0j,-0.836786765565+0j
nets_0.99.1.h5,net_72,54.400,0.165760,12.132833,0.537534,0.044304,0.233505494716+0.271943834191j,0.233505494716-0.271943834191j,0.762533544965+0j
nets_0.99.1.h5,net_73,83.520,0.200000,1.000000,-2499.000000,-2499.000000,1.1283213362+0.295180171802j,1.1283213362-0.295180171802j,-0.210144308673+0j
nets_0.99.1.h5,net_74,20.480,0.092160,12.257712,2.030555,0.165655,-0.855589081993+0j,0.781067296863+0j,0.212864107522+0j
nets_0.99.1.h5,net_75,80.160,0.199680,4.934804,-824.847763,-167.149028,-1.03761449995+0j,0.185842038008+0.056615152502j,0.185842038008-0.056615152502j
nets_0.99.1.h5,net_76,80.960,0.200000,1.000000,-2499.000000,-2499.000000,-1.07513892171+0j,0.258515140937+0j,0.88269813342+0j
nets_0.99.1.h5,net_77,81.760,0.200000,1.748964,-1426.450575,-815.597614,-0.216716694797+0j,0.346625121906+1.167791109j,0.346625121906-1.167791109j
nets_0.99.1.h5,net_78,80.000,0.200000,1.005092,-8.960692,-8.915295,-1.34728482144+0j,0.590920636681+0j,0.685675041963+0j
